Info 0    [03:50:40.804] Starting TS Server
Info 770  [03:55:23.872] getCompletionData: Get previous token 2: 0.09718200005590916
Info 771  [03:55:23.872] getCompletionsAtPosition: isCompletionListBlocker: 0.010482999496161938
Info 772  [03:55:23.872] Returning an empty list because completion was requested in an invalid position.
Info 773  [03:55:23.880] getCompletionData: Get current token: 0.01924999989569187
Info 774  [03:55:23.880] getCompletionData: Is inside comment: 0.11822899989783764
Info 775  [03:55:23.880] getCompletionData: Get previous token 1: 0.07050399947911501
Info 776  [03:55:23.880] getCompletionData: Get previous token 2: 0.09496300015598536
Info 777  [03:55:23.880] getCompletionsAtPosition: isCompletionListBlocker: 0.01054800022393465
Info 778  [03:55:23.880] Returning an empty list because completion was requested in an invalid position.
Info 779  [03:55:28.089] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 780  [03:55:28.102] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 25 structureChanged: false Elapsed: 12.332771999761462ms
Info 781  [03:55:28.102] Different program with same set of files:: structureIsReused:: 2
Info 782  [03:55:28.103] getCompletionData: Get current token: 0.016693999990820885
Info 783  [03:55:28.104] getCompletionData: Is inside comment: 0.09758300054818392
Info 784  [03:55:28.104] getCompletionData: Get previous token 1: 0.06676399987190962
Info 785  [03:55:28.104] getCompletionData: Get previous token 2: 0.09129900019615889
Info 786  [03:55:28.104] getCompletionsAtPosition: isCompletionListBlocker: 0.010727999731898308
Info 787  [03:55:28.104] Returning an empty list because completion was requested in an invalid position.
Info 788  [03:55:28.114] getCompletionData: Get current token: 0.013621999882161617
Info 789  [03:55:28.115] getCompletionData: Is inside comment: 0.0926689999178052
Info 790  [03:55:28.115] getCompletionData: Get previous token 1: 0.06886400002986193
Info 791  [03:55:28.115] getCompletionData: Get previous token 2: 0.08988500013947487
Info 792  [03:55:28.115] getCompletionsAtPosition: isCompletionListBlocker: 0.010034999810159206
Info 793  [03:55:28.115] Returning an empty list because completion was requested in an invalid position.
Info 794  [03:55:28.122] getCompletionData: Get current token: 0.017781000584363937
Info 795  [03:55:28.122] getCompletionData: Is inside comment: 0.09359799977391958
Info 796  [03:55:28.122] getCompletionData: Get previous token 1: 0.06780599988996983
Info 797  [03:55:28.122] getCompletionData: Get previous token 2: 0.089780000038445
Info 798  [03:55:28.122] getCompletionsAtPosition: isCompletionListBlocker: 0.010881999507546425
Info 799  [03:55:28.122] Returning an empty list because completion was requested in an invalid position.
Info 800  [03:55:28.477] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 801  [03:55:28.483] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 26 structureChanged: false Elapsed: 5.718417999334633ms
Info 802  [03:55:28.483] Different program with same set of files:: structureIsReused:: 2
Info 803  [03:55:28.483] getCompletionData: Get current token: 0.002775999717414379
Info 804  [03:55:28.483] getCompletionData: Is inside comment: 0.01631100010126829
Info 805  [03:55:28.483] getCompletionData: Get previous token 1: 0.011176000349223614
Info 806  [03:55:28.483] getCompletionData: Get previous token 2: 0.015110999345779419
Info 807  [03:55:28.483] getCompletionsAtPosition: isCompletionListBlocker: 0.0018870001658797264
Info 808  [03:55:28.483] Returning an empty list because completion was requested in an invalid position.
Info 809  [03:55:28.483] getCompletionData: Get current token: 0.002366000786423683
Info 810  [03:55:28.483] getCompletionData: Is inside comment: 0.014770999550819397
Info 811  [03:55:28.483] getCompletionData: Get previous token 1: 0.011198999360203743
Info 812  [03:55:28.483] getCompletionData: Get previous token 2: 0.01466199941933155
Info 813  [03:55:28.484] getCompletionsAtPosition: isCompletionListBlocker: 0.0032339999452233315
Info 814  [03:55:28.484] Returning an empty list because completion was requested in an invalid position.
Info 815  [03:55:28.484] getCompletionData: Get current token: 0.00213600043207407
Info 816  [03:55:28.484] getCompletionData: Is inside comment: 0.01372699998319149
Info 817  [03:55:28.484] getCompletionData: Get previous token 1: 0.010898000560700893
Info 818  [03:55:28.484] getCompletionData: Get previous token 2: 0.01438200008124113
Info 819  [03:55:28.484] getCompletionsAtPosition: isCompletionListBlocker: 0.004701000638306141
Info 820  [03:55:28.484] Returning an empty list because completion was requested in an invalid position.
Info 821  [03:55:29.374] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 822  [03:55:29.381] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 27 structureChanged: false Elapsed: 6.716570000164211ms
Info 823  [03:55:29.381] Different program with same set of files:: structureIsReused:: 2
Info 824  [03:55:29.381] getCompletionData: Get current token: 0.0028360001742839813
Info 825  [03:55:29.381] getCompletionData: Is inside comment: 0.01589599996805191
Info 826  [03:55:29.381] getCompletionData: Get previous token 1: 0.010862000286579132
Info 827  [03:55:29.381] getCompletionData: Get previous token 2: 0.015312000177800655
Info 828  [03:55:29.381] getCompletionsAtPosition: isCompletionListBlocker: 0.0019910000264644623
Info 829  [03:55:29.381] Returning an empty list because completion was requested in an invalid position.
Info 830  [03:55:29.383] getCompletionData: Get current token: 0.0030580004677176476
Info 831  [03:55:29.383] getCompletionData: Is inside comment: 0.016414999961853027
Info 832  [03:55:29.383] getCompletionData: Get previous token 1: 0.012040999718010426
Info 833  [03:55:29.383] getCompletionData: Get previous token 2: 0.01606099959462881
Info 834  [03:55:29.383] getCompletionsAtPosition: isCompletionListBlocker: 0.001760999672114849
Info 835  [03:55:29.383] Returning an empty list because completion was requested in an invalid position.
Info 836  [03:55:29.383] getCompletionData: Get current token: 0.0024159997701644897
Info 837  [03:55:29.383] getCompletionData: Is inside comment: 0.015029000118374825
Info 838  [03:55:29.383] getCompletionData: Get previous token 1: 0.011424999684095383
Info 839  [03:55:29.383] getCompletionData: Get previous token 2: 0.014977000653743744
Info 840  [03:55:29.384] getCompletionsAtPosition: isCompletionListBlocker: 0.0023569995537400246
Info 841  [03:55:29.384] Returning an empty list because completion was requested in an invalid position.
Info 842  [03:55:29.716] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 843  [03:55:29.723] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 28 structureChanged: false Elapsed: 6.711265999823809ms
Info 844  [03:55:29.723] Different program with same set of files:: structureIsReused:: 2
Info 845  [03:55:30.526] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 846  [03:55:30.532] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 29 structureChanged: false Elapsed: 5.659710000269115ms
Info 847  [03:55:30.532] Different program with same set of files:: structureIsReused:: 2
Info 848  [03:55:30.809] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 849  [03:55:30.818] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 30 structureChanged: false Elapsed: 8.738900000229478ms
Info 850  [03:55:30.818] Different program with same set of files:: structureIsReused:: 2
Info 851  [03:55:31.115] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 852  [03:55:31.121] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 31 structureChanged: false Elapsed: 5.7374789994210005ms
Info 853  [03:55:31.121] Different program with same set of files:: structureIsReused:: 2
Info 854  [03:55:31.463] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 855  [03:55:31.471] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 32 structureChanged: false Elapsed: 7.45962299965322ms
Info 856  [03:55:31.471] Different program with same set of files:: structureIsReused:: 2
Info 857  [03:55:31.979] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 858  [03:55:31.985] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 33 structureChanged: false Elapsed: 5.330028000287712ms
Info 859  [03:55:31.985] Different program with same set of files:: structureIsReused:: 2
Info 860  [03:55:35.246] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 861  [03:55:35.252] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 34 structureChanged: false Elapsed: 5.930038000456989ms
Info 862  [03:55:35.252] Different program with same set of files:: structureIsReused:: 2
Info 863  [03:55:35.993] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 864  [03:55:35.999] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 35 structureChanged: false Elapsed: 5.641122999601066ms
Info 865  [03:55:35.999] Different program with same set of files:: structureIsReused:: 2
Info 866  [03:55:35.999] getCompletionData: Get current token: 0.0029110005125403404
Info 867  [03:55:35.999] getCompletionData: Is inside comment: 0.012404000386595726
Info 868  [03:55:35.999] getCompletionData: Get previous token 1: 0.008597999811172485
Info 869  [03:55:35.999] getCompletionData: Get previous token 2: 0.014802999794483185
Info 870  [03:55:36.000] getCompletionsAtPosition: isCompletionListBlocker: 0.14299400057643652
Info 871  [03:55:36.006] collectAutoImports: starting, not resolving module specifiers
Info 872  [03:55:36.006] collectAutoImports: module specifier cache size: 0
Info 873  [03:55:36.007] getSymbolToExportInfoMap: cache miss or empty; calculating new results
Info 874  [03:55:36.007] getSymbolToExportInfoMap: caching results
Info 875  [03:55:36.007] getSymbolToExportInfoMap: done in 0.7422930002212524 ms
Info 876  [03:55:36.007] collectAutoImports: done in 1.0481500001624227 ms
Info 877  [03:55:36.007] getCompletionData: Semantic work: 7.405344000086188
Info 878  [03:55:36.013] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.677014000713825
Info 879  [03:55:36.875] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 880  [03:55:36.882] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 36 structureChanged: false Elapsed: 6.416005999781191ms
Info 881  [03:55:36.882] Different program with same set of files:: structureIsReused:: 2
Info 882  [03:55:36.882] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 883  [03:55:36.883] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 37 structureChanged: false Elapsed: 1.4954499993473291ms
Info 884  [03:55:36.883] Different program with same set of files:: structureIsReused:: 2
Info 885  [03:55:37.755] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 886  [03:55:37.761] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 38 structureChanged: false Elapsed: 6.376364000141621ms
Info 887  [03:55:37.761] Different program with same set of files:: structureIsReused:: 2
Info 888  [03:55:38.360] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 889  [03:55:38.366] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 39 structureChanged: false Elapsed: 5.395186999812722ms
Info 890  [03:55:38.366] Different program with same set of files:: structureIsReused:: 2
Info 891  [03:55:43.443] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 892  [03:55:43.444] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 40 structureChanged: false Elapsed: 1.6531940000131726ms
Info 893  [03:55:43.444] Different program with same set of files:: structureIsReused:: 2
Info 894  [03:55:45.472] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 895  [03:55:45.479] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 41 structureChanged: false Elapsed: 7.136053999885917ms
Info 896  [03:55:45.479] Different program with same set of files:: structureIsReused:: 2
Info 897  [03:55:50.441] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 898  [03:55:50.448] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 42 structureChanged: false Elapsed: 6.1633489998057485ms
Info 899  [03:55:50.448] Different program with same set of files:: structureIsReused:: 2
Info 900  [03:55:51.009] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 901  [03:55:51.015] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 43 structureChanged: false Elapsed: 5.661820000037551ms
Info 902  [03:55:51.015] Different program with same set of files:: structureIsReused:: 2
Info 903  [03:55:52.112] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 904  [03:55:52.116] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 44 structureChanged: false Elapsed: 4.647005000151694ms
Info 905  [03:55:52.116] Different program with same set of files:: structureIsReused:: 2
Info 906  [03:55:53.262] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
